AIS;Município;Dia da Semana;Data;Hora
AIS 22;Fortaleza;Sábado;2021-06-05;22:00:00
AIS 08;Fortaleza;Sábado;2021-06-05;22:00:00
AIS 08;Fortaleza;Sábado;2021-06-05;22:00:00
AIS 15;Aquiraz;Sábado;2021-06-05;21:40:00
AIS 29;Ocara;Sábado;2021-06-05;21:30:00
AIS 18;Fortaleza;Sábado;2021-06-05;21:15:00
AIS 20;Fortaleza;Sábado;2021-06-05;21:00:00
AIS 06;Fortaleza;Sábado;2021-06-05;21:00:00
AIS 16;Fortaleza;Sábado;2021-06-05;21:00:00
AIS 27;Tianguá;Sábado;2021-06-05;21:00:00
AIS 18;Fortaleza;Sábado;2021-06-05;20:45:00
AIS 18;Fortaleza;Sábado;2021-06-05;20:30:00
AIS 21;Fortaleza;Sábado;2021-06-05;20:30:00
AIS 19;Fortaleza;Sábado;2021-06-05;20:30:00
AIS 04;Boa Viagem;Sábado;2021-06-05;20:30:00
AIS 21;Fortaleza;Sábado;2021-06-05;20:10:00
AIS 10;Iguatu;Sábado;2021-06-05;20:00:00
AIS 21;Fortaleza;Sábado;2021-06-05;19:40:00
AIS 18;Fortaleza;Sábado;2021-06-05;19:30:00
AIS 19;Fortaleza;Sábado;2021-06-05;19:30:00
AIS 22;Fortaleza;Sábado;2021-06-05;19:30:00
AIS 06;Fortaleza;Sábado;2021-06-05;19:30:00
AIS 15;Aquiraz;Sábado;2021-06-05;19:00:00
AIS 26;Caucaia;Sábado;2021-06-05;19:00:00
AIS 19;Fortaleza;Sábado;2021-06-05;19:00:00
AIS 05;Fortaleza;Sábado;2021-06-05;19:00:00
AIS 10;Iguatu;Sábado;2021-06-05;19:00:00
AIS 29;Ocara;Sábado;2021-06-05;19:00:00
AIS 27;Ibiapina;Sábado;2021-06-05;18:50:00
AIS 17;Fortaleza;Sábado;2021-06-05;18:48:00
AIS 17;Fortaleza;Sábado;2021-06-05;18:48:00
AIS 27;Ibiapina;Sábado;2021-06-05;18:40:00
AIS 02;Juazeiro do Norte;Sábado;2021-06-05;18:40:00
AIS 15;Eusébio;Sábado;2021-06-05;18:38:00
AIS 21;Fortaleza;Sábado;2021-06-05;18:30:00
AIS 29;Ocara;Sábado;2021-06-05;18:30:00
AIS 15;Pindoretama;Sábado;2021-06-05;18:20:00
AIS 30;Aracati;Sábado;2021-06-05;18:10:00
AIS 19;Fortaleza;Sábado;2021-06-05;18:00:00
AIS 16;Fortaleza;Sábado;2021-06-05;18:00:00
AIS 18;Fortaleza;Sábado;2021-06-05;17:45:00
AIS 18;Fortaleza;Sábado;2021-06-05;17:40:00
AIS 15;Pindoretama;Sábado;2021-06-05;17:30:00
AIS 11;Pentecoste;Sábado;2021-06-05;17:30:00
AIS 03;Sobral;Sábado;2021-06-05;17:30:00
AIS 08;Fortaleza;Sábado;2021-06-05;17:00:00
AIS 02;Juazeiro do Norte;Sábado;2021-06-05;17:00:00
AIS 08;Fortaleza;Sábado;2021-06-05;16:45:00
AIS 10;Iguatu;Sábado;2021-06-05;16:42:00
AIS 02;Juazeiro do Norte;Sábado;2021-06-05;15:42:00
AIS 11;Marco;Sábado;2021-06-05;15:30:00
AIS 17;Fortaleza;Sábado;2021-06-05;15:20:00
AIS 17;Fortaleza;Sábado;2021-06-05;15:00:00
AIS 22;Fortaleza;Sábado;2021-06-05;14:30:00
AIS 05;Fortaleza;Sábado;2021-06-05;14:30:00
AIS 03;Santana do Acaraú;Sábado;2021-06-05;14:30:00
AIS 22;Fortaleza;Sábado;2021-06-05;14:20:00
AIS 11;Pentecoste;Sábado;2021-06-05;14:20:00
AIS 09;Quixeramobim;Sábado;2021-06-05;14:20:00
AIS 26;Caucaia;Sábado;2021-06-05;14:10:00
AIS 24;Maranguape;Sábado;2021-06-05;14:00:00
AIS 10;Iguatu;Sábado;2021-06-05;14:00:00
AIS 17;Fortaleza;Sábado;2021-06-05;13:50:00
AIS Não Identificada (Fortaleza);Fortaleza;Sábado;2021-06-05;13:50:00
AIS 06;Fortaleza;Sábado;2021-06-05;13:50:00
AIS 16;Fortaleza;Sábado;2021-06-05;13:40:00
AIS 11;Pentecoste;Sábado;2021-06-05;13:30:00
AIS 18;Fortaleza;Sábado;2021-06-05;13:00:00
AIS 18;Fortaleza;Sábado;2021-06-05;13:00:00
AIS 26;Caucaia;Sábado;2021-06-05;12:45:00
AIS 12;Caucaia;Sábado;2021-06-05;12:30:00
AIS 22;Fortaleza;Sábado;2021-06-05;12:20:00
AIS 05;Fortaleza;Sábado;2021-06-05;12:00:00
AIS 05;Fortaleza;Sábado;2021-06-05;12:00:00
AIS 02;Crato;Sábado;2021-06-05;11:40:00
AIS 21;Fortaleza;Sábado;2021-06-05;11:30:00
AIS 02;Crato;Sábado;2021-06-05;11:30:00
AIS 34;Lavras da Mangabeira;Sábado;2021-06-05;11:30:00
AIS 05;Fortaleza;Sábado;2021-06-05;11:25:00
AIS 20;Fortaleza;Sábado;2021-06-05;11:05:00
AIS 03;Sobral;Sábado;2021-06-05;10:48:00
AIS 03;Sobral;Sábado;2021-06-05;10:48:00
AIS 05;Fortaleza;Sábado;2021-06-05;10:30:00
AIS 08;Fortaleza;Sábado;2021-06-05;10:20:00
AIS 05;Fortaleza;Sábado;2021-06-05;10:00:00
AIS 18;Fortaleza;Sábado;2021-06-05;10:00:00
AIS Não Identificada (Fortaleza);Fortaleza;Sábado;2021-06-05;10:00:00
AIS 06;Fortaleza;Sábado;2021-06-05;10:00:00
AIS 18;Fortaleza;Sábado;2021-06-05;10:00:00
AIS 22;Fortaleza;Sábado;2021-06-05;09:15:00
AIS 26;Caucaia;Sábado;2021-06-05;09:00:00
AIS 01;Limoeiro do Norte;Sábado;2021-06-05;09:00:00
AIS 17;Fortaleza;Sábado;2021-06-05;08:50:00
AIS 21;Fortaleza;Sábado;2021-06-05;08:40:00
AIS 02;Juazeiro do Norte;Sábado;2021-06-05;08:30:00
AIS 18;Fortaleza;Sábado;2021-06-05;07:30:00
AIS 18;Fortaleza;Sábado;2021-06-05;07:30:00
AIS 16;Fortaleza;Sábado;2021-06-05;07:22:00
AIS 05;Fortaleza;Sábado;2021-06-05;07:20:00
AIS 12;Caucaia;Sábado;2021-06-05;07:00:00
AIS 21;Fortaleza;Sábado;2021-06-05;06:50:00
AIS 05;Fortaleza;Sábado;2021-06-05;06:50:00
AIS 03;Sobral;Sábado;2021-06-05;06:50:00
AIS 03;Sobral;Sábado;2021-06-05;06:40:00
AIS 06;Fortaleza;Sábado;2021-06-05;06:30:00
AIS 05;Fortaleza;Sábado;2021-06-05;06:25:00
AIS 26;Caucaia;Sábado;2021-06-05;06:00:00
AIS 17;Fortaleza;Sábado;2021-06-05;05:30:00
AIS 03;Sobral;Sábado;2021-06-05;05:30:00
AIS 26;Caucaia;Sábado;2021-06-05;05:20:00
AIS 16;Fortaleza;Sábado;2021-06-05;05:20:00
AIS 19;Fortaleza;Sábado;2021-06-05;05:15:00
AIS 17;Fortaleza;Sábado;2021-06-05;05:00:00
AIS 06;Fortaleza;Sábado;2021-06-05;05:00:00
AIS 17;Fortaleza;Sábado;2021-06-05;04:40:00
AIS 18;Fortaleza;Sábado;2021-06-05;04:35:00
AIS 19;Fortaleza;Sábado;2021-06-05;04:00:00
AIS 25;Pacajus;Sábado;2021-06-05;03:30:00
AIS 16;Fortaleza;Sábado;2021-06-05;03:00:00
AIS 16;Fortaleza;Sábado;2021-06-05;01:36:00
AIS 24;Maranguape;Sábado;2021-06-05;01:30:00
AIS 18;Fortaleza;Sábado;2021-06-05;00:30:00
AIS 17;Fortaleza;Domingo;2021-06-06;23:40:00
AIS 21;Fortaleza;Domingo;2021-06-06;23:30:00
AIS 18;Fortaleza;Domingo;2021-06-06;23:30:00
AIS Não Identificada (Fortaleza);Fortaleza;Domingo;2021-06-06;23:00:00
AIS 02;Juazeiro do Norte;Domingo;2021-06-06;23:00:00
AIS 02;Juazeiro do Norte;Domingo;2021-06-06;23:00:00
AIS 01;Russas;Domingo;2021-06-06;22:30:00
AIS 02;Juazeiro do Norte;Domingo;2021-06-06;21:58:00
AIS 21;Fortaleza;Domingo;2021-06-06;21:30:00
AIS 21;Fortaleza;Domingo;2021-06-06;21:30:00
AIS 06;Fortaleza;Domingo;2021-06-06;21:22:00
AIS 22;Fortaleza;Domingo;2021-06-06;21:00:00
AIS Não Identificada (Fortaleza);Fortaleza;Domingo;2021-06-06;20:45:00
AIS 05;Fortaleza;Domingo;2021-06-06;20:30:00
AIS 18;Fortaleza;Domingo;2021-06-06;20:30:00
AIS 29;Capistrano;Domingo;2021-06-06;20:30:00
AIS 23;São Luís do Curu;Domingo;2021-06-06;20:20:00
AIS 18;Fortaleza;Domingo;2021-06-06;20:10:00
AIS 16;Fortaleza;Domingo;2021-06-06;20:10:00
AIS 17;Fortaleza;Domingo;2021-06-06;20:00:00
AIS 18;Fortaleza;Domingo;2021-06-06;20:00:00
AIS 05;Fortaleza;Domingo;2021-06-06;20:00:00
AIS 18;Fortaleza;Domingo;2021-06-06;19:45:00
AIS 11;Pentecoste;Domingo;2021-06-06;19:40:00
AIS 05;Fortaleza;Domingo;2021-06-06;19:30:00
AIS 09;Ibicuitinga;Domingo;2021-06-06;19:30:00
AIS 03;Massapê;Domingo;2021-06-06;19:30:00
AIS 27;São Benedito;Domingo;2021-06-06;19:25:00
AIS 01;Russas;Domingo;2021-06-06;19:20:00
AIS 21;Fortaleza;Domingo;2021-06-06;19:13:00
AIS 15;Cascavel;Domingo;2021-06-06;19:00:00
AIS 25;Pacajus;Domingo;2021-06-06;19:00:00
AIS 10;Iguatu;Domingo;2021-06-06;18:50:00
AIS 09;Ibicuitinga;Domingo;2021-06-06;18:40:00
AIS 16;Fortaleza;Domingo;2021-06-06;18:30:00
AIS 24;Pacatuba;Domingo;2021-06-06;18:30:00
AIS 11;Acaraú;Domingo;2021-06-06;18:30:00
AIS 09;Ibicuitinga;Domingo;2021-06-06;18:30:00
AIS 06;Fortaleza;Domingo;2021-06-06;18:20:00
AIS 14;Maracanaú;Domingo;2021-06-06;18:00:00
AIS 18;Fortaleza;Domingo;2021-06-06;17:40:00
AIS Não Identificada (Fortaleza);Fortaleza;Domingo;2021-06-06;17:30:00
AIS 11;Acaraú;Domingo;2021-06-06;17:30:00
AIS 02;Juazeiro do Norte;Domingo;2021-06-06;17:00:00
AIS 19;Fortaleza;Domingo;2021-06-06;16:50:00
AIS 18;Fortaleza;Domingo;2021-06-06;16:20:00
AIS 20;Fortaleza;Domingo;2021-06-06;16:20:00
AIS 27;Ubajara;Domingo;2021-06-06;16:16:00
AIS 08;Fortaleza;Domingo;2021-06-06;16:05:00
AIS 08;Fortaleza;Domingo;2021-06-06;16:05:00
AIS 15;Cascavel;Domingo;2021-06-06;16:00:00
AIS 18;Fortaleza;Domingo;2021-06-06;16:00:00
AIS 16;Fortaleza;Domingo;2021-06-06;15:30:00
AIS 07;Reriutaba;Domingo;2021-06-06;15:30:00
AIS 13;Tauá;Domingo;2021-06-06;15:30:00
AIS 13;Tauá;Domingo;2021-06-06;15:30:00
AIS 08;Fortaleza;Domingo;2021-06-06;15:05:00
AIS 08;Fortaleza;Domingo;2021-06-06;15:00:00
AIS 06;Fortaleza;Domingo;2021-06-06;14:40:00
AIS 06;Fortaleza;Domingo;2021-06-06;14:30:00
AIS 17;Fortaleza;Domingo;2021-06-06;14:25:00
AIS 20;Fortaleza;Domingo;2021-06-06;14:21:01
AIS 18;Fortaleza;Domingo;2021-06-06;14:06:00
AIS 05;Fortaleza;Domingo;2021-06-06;14:00:00
AIS 21;Fortaleza;Domingo;2021-06-06;13:45:00
AIS 26;Caucaia;Domingo;2021-06-06;13:40:00
AIS 19;Fortaleza;Domingo;2021-06-06;13:30:00
AIS 06;Fortaleza;Domingo;2021-06-06;13:30:00
AIS 06;Fortaleza;Domingo;2021-06-06;13:30:00
AIS 05;Fortaleza;Domingo;2021-06-06;13:05:00
AIS 17;Fortaleza;Domingo;2021-06-06;12:00:00
AIS 11;Cruz;Domingo;2021-06-06;12:00:00
AIS Não Identificada (Fortaleza);Fortaleza;Domingo;2021-06-06;11:30:00
AIS 22;Fortaleza;Domingo;2021-06-06;11:20:00
AIS 05;Fortaleza;Domingo;2021-06-06;10:45:00
AIS 18;Fortaleza;Domingo;2021-06-06;10:00:00
AIS 02;Juazeiro do Norte;Domingo;2021-06-06;10:00:00
AIS 25;Pacajus;Domingo;2021-06-06;09:22:00
AIS 17;Fortaleza;Domingo;2021-06-06;09:00:00
AIS 18;Fortaleza;Domingo;2021-06-06;08:40:00
AIS 18;Fortaleza;Domingo;2021-06-06;08:30:00
AIS 29;Ocara;Domingo;2021-06-06;08:30:00
AIS 03;Sobral;Domingo;2021-06-06;08:30:00
AIS 16;Fortaleza;Domingo;2021-06-06;08:00:00
AIS 10;Iguatu;Domingo;2021-06-06;08:00:00
AIS 18;Fortaleza;Domingo;2021-06-06;07:40:00
AIS 06;Fortaleza;Domingo;2021-06-06;07:30:00
AIS 14;Maracanaú;Domingo;2021-06-06;07:30:00
AIS 02;Juazeiro do Norte;Domingo;2021-06-06;07:30:00
AIS 18;Fortaleza;Domingo;2021-06-06;07:17:00
AIS 19;Fortaleza;Domingo;2021-06-06;07:00:00
AIS 20;Fortaleza;Domingo;2021-06-06;07:00:00
AIS 16;Fortaleza;Domingo;2021-06-06;07:00:00
AIS 17;Fortaleza;Domingo;2021-06-06;05:30:00
AIS 20;Fortaleza;Domingo;2021-06-06;05:10:00
AIS 14;Maracanaú;Domingo;2021-06-06;04:25:00
AIS Não Identificada (Fortaleza);Fortaleza;Domingo;2021-06-06;04:24:00
AIS 29;Capistrano;Domingo;2021-06-06;03:30:00
AIS 06;Fortaleza;Domingo;2021-06-06;03:20:00
AIS 25;Pacajus;Domingo;2021-06-06;03:00:00
AIS 25;Pacajus;Domingo;2021-06-06;02:00:00
AIS 10;Acopiara;Domingo;2021-06-06;02:00:00
AIS 03;Sobral;Domingo;2021-06-06;02:00:00
AIS 21;Fortaleza;Domingo;2021-06-06;01:00:00
AIS 21;Fortaleza;Segunda;2021-06-07;23:00:00
AIS 26;Caucaia;Segunda;2021-06-07;22:40:00
AIS 06;Fortaleza;Segunda;2021-06-07;22:40:00
AIS 22;Fortaleza;Segunda;2021-06-07;22:40:00
AIS Não Identificada (Caucaia);Caucaia;Segunda;2021-06-07;22:30:00
AIS 12;Caucaia;Segunda;2021-06-07;22:30:00
AIS 12;Caucaia;Segunda;2021-06-07;22:30:00
AIS 12;Caucaia;Segunda;2021-06-07;22:30:00
AIS 19;Fortaleza;Segunda;2021-06-07;22:30:00
AIS 20;Fortaleza;Segunda;2021-06-07;22:30:00
AIS 21;Fortaleza;Segunda;2021-06-07;22:30:00
AIS 12;Caucaia;Segunda;2021-06-07;22:28:00
AIS Não Identificada (Caucaia);Caucaia;Segunda;2021-06-07;22:25:00
AIS 12;Caucaia;Segunda;2021-06-07;22:20:00
AIS 12;Caucaia;Segunda;2021-06-07;22:18:00
AIS Não Identificada (Caucaia);Caucaia;Segunda;2021-06-07;22:15:00
AIS 12;Caucaia;Segunda;2021-06-07;22:15:00
AIS 12;Caucaia;Segunda;2021-06-07;22:15:00
AIS 12;Caucaia;Segunda;2021-06-07;22:10:00
AIS 06;Fortaleza;Segunda;2021-06-07;22:00:00
AIS 06;Fortaleza;Segunda;2021-06-07;21:50:00
AIS 18;Fortaleza;Segunda;2021-06-07;21:45:00
AIS 15;Eusébio;Segunda;2021-06-07;21:30:00
AIS 02;Juazeiro do Norte;Segunda;2021-06-07;21:30:00
AIS 21;Fortaleza;Segunda;2021-06-07;21:00:00
AIS 22;Fortaleza;Segunda;2021-06-07;20:58:00
AIS 08;Fortaleza;Segunda;2021-06-07;20:50:00
AIS 29;Aracoiaba;Segunda;2021-06-07;20:50:00
AIS 05;Fortaleza;Segunda;2021-06-07;20:30:00
AIS Não Identificada (Fortaleza);Fortaleza;Segunda;2021-06-07;20:30:00
AIS 03;Sobral;Segunda;2021-06-07;20:30:00
AIS 21;Fortaleza;Segunda;2021-06-07;20:20:00
AIS 03;Massapê;Segunda;2021-06-07;20:05:00
AIS 17;Fortaleza;Segunda;2021-06-07;20:00:00
AIS 21;Fortaleza;Segunda;2021-06-07;20:00:00
AIS 18;Fortaleza;Segunda;2021-06-07;20:00:00
AIS 19;Fortaleza;Segunda;2021-06-07;20:00:00
AIS 16;Fortaleza;Segunda;2021-06-07;20:00:00
AIS 16;Fortaleza;Segunda;2021-06-07;19:53:00
AIS 15;Eusébio;Segunda;2021-06-07;19:50:00
AIS 18;Fortaleza;Segunda;2021-06-07;19:40:00
AIS 08;Fortaleza;Segunda;2021-06-07;19:40:00
AIS 16;Fortaleza;Segunda;2021-06-07;19:35:00
AIS 19;Fortaleza;Segunda;2021-06-07;19:30:00
AIS 19;Fortaleza;Segunda;2021-06-07;19:30:00
AIS 02;Juazeiro do Norte;Segunda;2021-06-07;19:30:00
AIS 03;Sobral;Segunda;2021-06-07;19:30:00
AIS 21;Fortaleza;Segunda;2021-06-07;19:20:00
AIS 22;Fortaleza;Segunda;2021-06-07;19:20:00
AIS 14;Maracanaú;Segunda;2021-06-07;19:15:00
AIS 22;Fortaleza;Segunda;2021-06-07;19:10:00
AIS 26;Caucaia;Segunda;2021-06-07;19:00:00
AIS 06;Fortaleza;Segunda;2021-06-07;19:00:00
AIS 19;Fortaleza;Segunda;2021-06-07;19:00:00
AIS 34;Icó;Segunda;2021-06-07;19:00:00
AIS 06;Fortaleza;Segunda;2021-06-07;18:50:00
AIS 22;Fortaleza;Segunda;2021-06-07;18:35:00
AIS 05;Fortaleza;Segunda;2021-06-07;18:30:00
AIS 05;Fortaleza;Segunda;2021-06-07;18:30:00
AIS 19;Fortaleza;Segunda;2021-06-07;18:20:00
AIS 19;Fortaleza;Segunda;2021-06-07;18:00:00
AIS 14;Maracanaú;Segunda;2021-06-07;18:00:00
AIS 02;Crato;Segunda;2021-06-07;18:00:00
AIS 25;Pacajus;Segunda;2021-06-07;17:45:00
AIS 17;Fortaleza;Segunda;2021-06-07;17:40:00
AIS 16;Fortaleza;Segunda;2021-06-07;17:40:00
AIS 22;Fortaleza;Segunda;2021-06-07;17:30:00
AIS 17;Fortaleza;Segunda;2021-06-07;17:30:00
AIS 21;Fortaleza;Segunda;2021-06-07;17:20:00
AIS 21;Fortaleza;Segunda;2021-06-07;17:20:00
AIS 21;Fortaleza;Segunda;2021-06-07;17:20:00
AIS 14;Maracanaú;Segunda;2021-06-07;17:00:00
AIS 29;Baturité;Segunda;2021-06-07;17:00:00
AIS 05;Fortaleza;Segunda;2021-06-07;16:35:00
AIS 14;Maracanaú;Segunda;2021-06-07;16:30:00
AIS 09;Ibicuitinga;Segunda;2021-06-07;16:20:00
AIS 18;Fortaleza;Segunda;2021-06-07;16:10:00
AIS 18;Fortaleza;Segunda;2021-06-07;15:50:00
AIS 21;Fortaleza;Segunda;2021-06-07;15:30:00
AIS 16;Fortaleza;Segunda;2021-06-07;15:30:00
AIS 09;Quixeramobim;Segunda;2021-06-07;15:30:00
AIS 22;Fortaleza;Segunda;2021-06-07;15:00:00
AIS 18;Fortaleza;Segunda;2021-06-07;14:30:00
AIS 16;Fortaleza;Segunda;2021-06-07;14:30:00
AIS 14;Maracanaú;Segunda;2021-06-07;14:30:00
AIS 11;Cruz;Segunda;2021-06-07;14:30:00
AIS 17;Fortaleza;Segunda;2021-06-07;14:00:00
AIS 21;Fortaleza;Segunda;2021-06-07;14:00:00
AIS 20;Fortaleza;Segunda;2021-06-07;14:00:00
AIS 17;Fortaleza;Segunda;2021-06-07;14:00:00
AIS 20;Fortaleza;Segunda;2021-06-07;13:40:00
AIS 20;Fortaleza;Segunda;2021-06-07;13:30:12
AIS 18;Fortaleza;Segunda;2021-06-07;13:30:00
AIS 25;Horizonte;Segunda;2021-06-07;13:30:00
AIS 16;Fortaleza;Segunda;2021-06-07;13:15:00
AIS 16;Fortaleza;Segunda;2021-06-07;13:14:00
AIS 06;Fortaleza;Segunda;2021-06-07;13:10:00
AIS 16;Fortaleza;Segunda;2021-06-07;13:00:00
AIS 05;Fortaleza;Segunda;2021-06-07;13:00:00
AIS 17;Fortaleza;Segunda;2021-06-07;12:50:00
AIS 12;Caucaia;Segunda;2021-06-07;12:45:00
AIS 12;Caucaia;Segunda;2021-06-07;12:43:00
AIS 06;Fortaleza;Segunda;2021-06-07;12:42:00
AIS 08;Fortaleza;Segunda;2021-06-07;12:40:00
AIS 22;Fortaleza;Segunda;2021-06-07;12:30:00
AIS 08;Fortaleza;Segunda;2021-06-07;12:30:00
AIS 08;Fortaleza;Segunda;2021-06-07;12:30:00
AIS 22;Fortaleza;Segunda;2021-06-07;12:30:00
AIS 32;Barro;Segunda;2021-06-07;12:30:00
AIS 22;Fortaleza;Segunda;2021-06-07;12:27:00
AIS 22;Fortaleza;Segunda;2021-06-07;12:27:00
AIS 22;Fortaleza;Segunda;2021-06-07;12:00:00
AIS 06;Fortaleza;Segunda;2021-06-07;12:00:00
AIS 25;Pacajus;Segunda;2021-06-07;12:00:00
AIS 27;Tianguá;Segunda;2021-06-07;12:00:00
AIS 24;Maranguape;Segunda;2021-06-07;11:50:00
AIS Não Identificada (Fortaleza);Fortaleza;Segunda;2021-06-07;11:30:00
AIS 19;Fortaleza;Segunda;2021-06-07;11:30:00
AIS 25;Pacajus;Segunda;2021-06-07;11:30:00
AIS 20;Fortaleza;Segunda;2021-06-07;11:00:00
AIS 19;Fortaleza;Segunda;2021-06-07;11:00:00
AIS 01;Russas;Segunda;2021-06-07;11:00:00
AIS 34;Ipaumirim;Segunda;2021-06-07;10:45:00
AIS 21;Fortaleza;Segunda;2021-06-07;10:30:00
AIS 25;Pacajus;Segunda;2021-06-07;10:30:00
AIS 03;Meruoca;Segunda;2021-06-07;10:30:00
AIS 06;Fortaleza;Segunda;2021-06-07;10:10:00
AIS 16;Fortaleza;Segunda;2021-06-07;10:00:00
AIS 02;Crato;Segunda;2021-06-07;10:00:00
AIS 11;Itarema;Segunda;2021-06-07;10:00:00
AIS 05;Fortaleza;Segunda;2021-06-07;09:40:00
AIS 21;Fortaleza;Segunda;2021-06-07;09:40:00
AIS 22;Fortaleza;Segunda;2021-06-07;09:00:00
AIS 19;Fortaleza;Segunda;2021-06-07;09:00:00
AIS 20;Fortaleza;Segunda;2021-06-07;08:50:00
AIS 14;Maracanaú;Segunda;2021-06-07;08:33:00
AIS 17;Fortaleza;Segunda;2021-06-07;08:30:00
AIS 21;Fortaleza;Segunda;2021-06-07;08:30:00
AIS 25;Horizonte;Segunda;2021-06-07;08:30:00
AIS 17;Fortaleza;Segunda;2021-06-07;08:25:00
AIS 18;Fortaleza;Segunda;2021-06-07;08:00:00
AIS 06;Fortaleza;Segunda;2021-06-07;08:00:00
AIS 05;Fortaleza;Segunda;2021-06-07;08:00:00
AIS 18;Fortaleza;Segunda;2021-06-07;08:00:00
AIS 32;Brejo Santo;Segunda;2021-06-07;08:00:00
AIS 05;Fortaleza;Segunda;2021-06-07;07:52:00
AIS 06;Fortaleza;Segunda;2021-06-07;07:45:00
AIS 18;Fortaleza;Segunda;2021-06-07;07:45:00
AIS Não Identificada (Fortaleza);Fortaleza;Segunda;2021-06-07;07:40:00
AIS 08;Fortaleza;Segunda;2021-06-07;07:30:00
AIS 18;Fortaleza;Segunda;2021-06-07;07:30:00
AIS 08;Fortaleza;Segunda;2021-06-07;07:20:00
AIS 21;Fortaleza;Segunda;2021-06-07;07:10:00
AIS 23;São Luís do Curu;Segunda;2021-06-07;07:00:00
AIS 19;Fortaleza;Segunda;2021-06-07;06:50:00
AIS 20;Fortaleza;Segunda;2021-06-07;06:40:00
AIS 14;Maracanaú;Segunda;2021-06-07;06:40:00
AIS 16;Fortaleza;Segunda;2021-06-07;06:30:00
AIS 16;Fortaleza;Segunda;2021-06-07;06:30:00
AIS 14;Maracanaú;Segunda;2021-06-07;06:30:00
AIS 18;Fortaleza;Segunda;2021-06-07;06:20:00
AIS 03;Groaíras;Segunda;2021-06-07;06:20:00
AIS 06;Fortaleza;Segunda;2021-06-07;06:15:00
AIS 19;Fortaleza;Segunda;2021-06-07;06:15:00
AIS 14;Maracanaú;Segunda;2021-06-07;06:10:00
AIS 14;Maracanaú;Segunda;2021-06-07;06:10:00
AIS 03;Sobral;Segunda;2021-06-07;06:10:00
AIS 17;Fortaleza;Segunda;2021-06-07;06:00:00
AIS 14;Maracanaú;Segunda;2021-06-07;06:00:00
AIS 14;Maracanaú;Segunda;2021-06-07;05:40:00
AIS 14;Maracanaú;Segunda;2021-06-07;05:40:00
AIS 29;Acarape;Segunda;2021-06-07;05:40:00
AIS 26;Caucaia;Segunda;2021-06-07;05:30:00
AIS 17;Fortaleza;Segunda;2021-06-07;05:30:00
AIS 19;Fortaleza;Segunda;2021-06-07;05:30:00
AIS 16;Fortaleza;Segunda;2021-06-07;05:30:00
AIS 14;Maracanaú;Segunda;2021-06-07;05:30:00
AIS 03;Santana do Acaraú;Segunda;2021-06-07;05:30:00
AIS 03;Santana do Acaraú;Segunda;2021-06-07;05:30:00
AIS 17;Fortaleza;Segunda;2021-06-07;05:20:00
AIS 17;Fortaleza;Segunda;2021-06-07;05:15:00
AIS Não Identificada (Caucaia);Caucaia;Segunda;2021-06-07;05:10:00
AIS 25;Pacajus;Segunda;2021-06-07;05:10:00
AIS Não Identificada (Caucaia);Caucaia;Segunda;2021-06-07;05:00:00
AIS 20;Fortaleza;Segunda;2021-06-07;05:00:00
AIS 21;Fortaleza;Segunda;2021-06-07;05:00:00
AIS 18;Fortaleza;Segunda;2021-06-07;05:00:00
AIS 16;Fortaleza;Segunda;2021-06-07;04:45:00
AIS 25;Pacajus;Segunda;2021-06-07;04:40:00
AIS Não Identificada (Caucaia);Caucaia;Segunda;2021-06-07;04:30:00
AIS 25;Horizonte;Segunda;2021-06-07;04:15:00
AIS 25;Pacajus;Segunda;2021-06-07;04:10:00
AIS 25;Pacajus;Segunda;2021-06-07;04:00:00
AIS 29;Capistrano;Segunda;2021-06-07;03:40:00
AIS 18;Fortaleza;Segunda;2021-06-07;02:40:00
AIS 08;Fortaleza;Segunda;2021-06-07;02:00:00
AIS 25;Pacajus;Segunda;2021-06-07;02:00:00
AIS 28;Camocim;Segunda;2021-06-07;02:00:00
AIS 25;Horizonte;Segunda;2021-06-07;01:30:00
AIS 02;Juazeiro do Norte;Segunda;2021-06-07;01:00:00
AIS Não Identificada (Fortaleza);Fortaleza;Terça;2021-06-08;23:47:00
AIS 06;Fortaleza;Terça;2021-06-08;22:00:00
AIS 06;Fortaleza;Terça;2021-06-08;22:00:00
AIS 22;Fortaleza;Terça;2021-06-08;21:30:00
AIS 22;Fortaleza;Terça;2021-06-08;21:30:00
AIS 20;Fortaleza;Terça;2021-06-08;21:30:00
AIS 05;Fortaleza;Terça;2021-06-08;21:10:00
AIS 22;Fortaleza;Terça;2021-06-08;21:00:00
AIS 21;Fortaleza;Terça;2021-06-08;21:00:00
AIS 15;Eusébio;Terça;2021-06-08;20:50:00
AIS 22;Fortaleza;Terça;2021-06-08;20:15:55
AIS 21;Fortaleza;Terça;2021-06-08;20:15:00
AIS 22;Fortaleza;Terça;2021-06-08;20:15:00
AIS 22;Fortaleza;Terça;2021-06-08;20:15:00
AIS 29;Mulungu;Terça;2021-06-08;20:10:00
AIS 11;Pentecoste;Terça;2021-06-08;20:10:00
AIS 18;Fortaleza;Terça;2021-06-08;20:00:00
AIS 20;Fortaleza;Terça;2021-06-08;20:00:00
AIS 14;Maracanaú;Terça;2021-06-08;20:00:00
AIS 29;Itapiúna;Terça;2021-06-08;20:00:00
AIS 17;Fortaleza;Terça;2021-06-08;19:55:00
AIS 17;Fortaleza;Terça;2021-06-08;19:55:00
